Tema;Categoría;Pregunta ABC AFIP;Preguntas Similares;Respuesta AFIP;Respuesta Bill
Monotributo;Recategorización;Si no transcurrieron 12 meses desde el inicio de actividad, ¿cómo se debe de realizar el cálculo a los efectos de la recategorización?;Si desde el inicio de una actividad no han pasados los 12 meses, ¿Cómo se lleva a cabo el cálculo a los efectos de la recategorización?;"De haber transcurrido seis meses completos o más desde el inicio de actividades al momento de la recategorización, se deberá proceder a anualizar los parámetros a fin de determinar la recategorización.
Para esto se deberá sumar los ingresos de los meses transcurridos desde el inicio de actividad, hasta la finalización del semestre calendario por el que se recategoriza; ese importe total deberá dividirse por la cantidad de dichos meses y multiplicarse por 12.
De no haber transcurrido seis meses completos, se mantendrá la categorización inicial hasta el momento de la primera recategorización
Se podrá conocer cuándo se debe cumplir con la recategorización ingresando aquí.

Fuente: Art. 12 Ley 26.565 y Art. 15 Dto. 1/10
";" Si aún no transcurrienro 12 meses desde tu inscripción se pueden dar alguna de las siguientes situaciones:
- Antigüedad de 6 meses o mayor: deberás anualizar los parámetros a fin de determinar la recategorización. 
¿Cómo se anualiza?
Deberás sumar los ingresos de los meses transcurridos desde el inicio de actividad, hasta la finalización del semestre calendario por el que te recategorizás, dividí ese importe por la cantidad de dichos meses y multiplicalo por 12.

- Antigüedad menor a 6 meses: te mantenés en la categoría inicial hasta la próxima recategorización.
Fuente: Art. 12 Ley 26.565 y Art. 15 Dto. 1/10
"
Monotributo;Recategorización;Si no transcurrieron 12 meses desde el inicio de actividad, ¿cómo se debe de realizar el cálculo a los efectos de la recategorización?;Para el caso de una persona que realiza una actividad y todavía no supera los 12 meses, ¿De qué forma se realiza el cálculo a los efectos de la recategorización?;"De haber transcurrido seis meses completos o más desde el inicio de actividades al momento de la recategorización, se deberá proceder a anualizar los parámetros a fin de determinar la recategorización.
Para esto se deberá sumar los ingresos de los meses transcurridos desde el inicio de actividad, hasta la finalización del semestre calendario por el que se recategoriza; ese importe total deberá dividirse por la cantidad de dichos meses y multiplicarse por 12.
De no haber transcurrido seis meses completos, se mantendrá la categorización inicial hasta el momento de la primera recategorización
Se podrá conocer cuándo se debe cumplir con la recategorización ingresando aquí.

Fuente: Art. 12 Ley 26.565 y Art. 15 Dto. 1/10
";" Si aún no transcurrienro 12 meses desde tu inscripción se pueden dar alguna de las siguientes situaciones:
- Antigüedad de 6 meses o mayor: deberás anualizar los parámetros a fin de determinar la recategorización. 
¿Cómo se anualiza?
Deberás sumar los ingresos de los meses transcurridos desde el inicio de actividad, hasta la finalización del semestre calendario por el que te recategorizás, dividí ese importe por la cantidad de dichos meses y multiplicalo por 12.

- Antigüedad menor a 6 meses: te mantenés en la categoría inicial hasta la próxima recategorización.
Fuente: Art. 12 Ley 26.565 y Art. 15 Dto. 1/10
"
Monotributo;Recategorización;Si no transcurrieron 12 meses desde el inicio de actividad, ¿cómo se debe de realizar el cálculo a los efectos de la recategorización?;¿Cómo se debe de realizar el cálculo a los efectos de la recategorización, en el caso que no transcurrieron 12 meses desde el inicio de una actividad?;"De haber transcurrido seis meses completos o más desde el inicio de actividades al momento de la recategorización, se deberá proceder a anualizar los parámetros a fin de determinar la recategorización.
Para esto se deberá sumar los ingresos de los meses transcurridos desde el inicio de actividad, hasta la finalización del semestre calendario por el que se recategoriza; ese importe total deberá dividirse por la cantidad de dichos meses y multiplicarse por 12.
De no haber transcurrido seis meses completos, se mantendrá la categorización inicial hasta el momento de la primera recategorización
Se podrá conocer cuándo se debe cumplir con la recategorización ingresando aquí.

Fuente: Art. 12 Ley 26.565 y Art. 15 Dto. 1/10
";" Si aún no transcurrienro 12 meses desde tu inscripción se pueden dar alguna de las siguientes situaciones:
- Antigüedad de 6 meses o mayor: deberás anualizar los parámetros a fin de determinar la recategorización. 
¿Cómo se anualiza?
Deberás sumar los ingresos de los meses transcurridos desde el inicio de actividad, hasta la finalización del semestre calendario por el que te recategorizás, dividí ese importe por la cantidad de dichos meses y multiplicalo por 12.

- Antigüedad menor a 6 meses: te mantenés en la categoría inicial hasta la próxima recategorización.
Fuente: Art. 12 Ley 26.565 y Art. 15 Dto. 1/10
"
Monotributo;Recategorización;Una vez realizada la recategorización, ¿Cuándo se empieza a pagar el importe de la nueva categoría?;"Si me recategorizo ¿Cuándo empiezo a pagar el nuevo importe?
¿A partir de qué momento comienzo a pagar el nuevo importe una vez que me recategorizo?
Luego de la recategorización ¿Desde cuándo pago el importe de la nueva categoría?";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
"
Monotributo;Recategorización;Una vez realizada la recategorización, ¿Cuándo se empieza a pagar el importe de la nueva categoría?;Un sujeto recategorizado ¿En qué momento se empieza a pagar el importe de la nueva categoría?;"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
"
Monotributo;Recategorización;Una vez realizada la recategorización, ¿Cuándo se empieza a pagar el importe de la nueva categoría?;¿En qué momento se empieza a pagar el importe de la nueva categoría para las personas recategorizadas?;"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
"
Monotributo;Recategorización;Una vez realizada la recategorización, ¿Cuándo se empieza a pagar el importe de la nueva categoría?;¿En qué tiempo se comienza a pagar el importe de la nueva categoría para las personas recategorizadas?;"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
"
Monotributo;Recategorización;Una vez realizada la recategorización, ¿Cuándo se empieza a pagar el importe de la nueva categoría?;Una vez efectuada la recategorización, ¿En qué momento se comienza a pagar el importe de la nueva categoría?;"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
"
Monotributo;Recategorización;Una vez realizada la recategorización, ¿Cuándo se empieza a pagar el importe de la nueva categoría?;Para el caso de un sujeto recategorizado, ¿En qué tiempo se comienza abonar la nueva categoría?;"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
";"El importe correspondiente a la nueva categoría, se deberá ingresar a partir del mes siguiente al de la recategorización.
Fuente: Art. 20 RG 4309/18
"
Monotributo;Recategorización;¿En qué casos los monotributistas no se encuentran obligados a realizar la recategorización?;"¿Es obligatoria la recategorización?
¿Todos los monotributistas deben recategorizarse?
¿Cuándo estoy obligado a recategorizarme?
¿Cuáles son las excepciones a la recategorización?";"Los pequeños contribuyentes no están obligados a cumplir con la recategorización cuando:

a) Deban permanecer en la misma categoría del Régimen Simplificado
b) Se trate del inicio de actividades, y por el período comprendido entre el mes de inicio hasta que no haya transcurrido un semestre calendario completo. En este supuesto, los sujetos ingresarán el importe que resulte de la aplicación del procedimiento previsto para el inicio de actividad.
Fuente: Art. 21 RG 4309/18
";"No estas obligado a recategorizarte cuando cuando:
- De acuerdo a tus parámetros debas parmenecer en la misma categoría.
- En el caso de inicio de actividades, no hayan transcurrido 6 meses desde el inicio de actividades.
Fuente: Art. 21 RG 4309/18"
Monotributo;Recategorización;¿En qué casos los monotributistas no se encuentran obligados a realizar la recategorización?;¿En qué situaciones los monotributistas no deben recategorizarse?;"Los pequeños contribuyentes no están obligados a cumplir con la recategorización cuando:

a) Deban permanecer en la misma categoría del Régimen Simplificado
b) Se trate del inicio de actividades, y por el período comprendido entre el mes de inicio hasta que no haya transcurrido un semestre calendario completo. En este supuesto, los sujetos ingresarán el importe que resulte de la aplicación del procedimiento previsto para el inicio de actividad.
Fuente: Art. 21 RG 4309/18
";"No estas obligado a recategorizarte cuando cuando:
- De acuerdo a tus parámetros debas parmenecer en la misma categoría.
- En el caso de inicio de actividades, no hayan transcurrido 6 meses desde el inicio de actividades.
Fuente: Art. 21 RG 4309/18"
