Tema;Categoría;Pregunta ABC AFIP;Preguntas Similares;Respuesta AFIP;Respuesta Bill
Monotributo;CCMA - Cuenta corriente;¿Cómo reafectar pagos imputados erróneamente?;El pago imputado por error, ¿Se puede reafectar?;"Para efectuar la reimputación en línea de saldos a favor (saldo acreedor) o pagos realizados erróneamente a períodos con saldos impagos (saldo deudor) deberá ingresar a través del servicio con clave fiscal ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Para conocer cómo utilizar el servicio, así como el procedimiento para reafectar aquellos pagos imputados erróneamente, ingrese aquí o bien, acceda a la ayuda en línea dentro del mismo (margen superior derecho).

Consideraciones
· El importe a reafectar mantendrá el valor de la fecha del pago original.
· Cuando en un período existan importes adeudados en concepto de capital e intereses, el sistema no permitirá imputar la reafectación a intereses mientras exista un saldo remanente de capital.
· A efectos de evitar generar saldos a favor innecesarios, en un período, es conveniente aplicar el importe excedente a reafectar en el siguiente orden:

1°) Capital adeudado (concepto 019). El sistema efectuará el recálculo de la deuda y de corresponder actualizará el monto correspondiente a los intereses.
2°) Intereses resarcitorios adeudados (concepto 051).
3°) Intereses capitalizables adeudados, en caso de corresponder (concepto 052).

· Cuando el destino de la reafectación se encuentre totalmente cancelado, el sistema no permitirá efectuar la transacción.
· Las reafectaciones que deseen realizarse para períodos anteriores al 07/2004, se efectuarán mediante la presentación del Formulario 399 y/o Formulario 206 (Multinota) establecido por la RG 1128/01, en la dependencia en la cual se encuentre inscripto.
· Aquellos contribuyentes que iniciaron un trámite ante la ANSES

Mediante el servicio con clave fiscal SICAM o hubieran adherido al Régimen de Regularización de Deudas Ley 24.476 o Ley 26.970, podrán efectuar las reafectaciones de pagos siempre que el período de origen y destino sean iguales o superiores a la fecha de inicio del trámite para contribuyentes con trámite iniciado ó el período de origen y destino sean iguales o superiores a 07/2004 para el caso de contribuyentes sin trámite iniciado que hubieran adherido a algunos de los planes mencionados (vigentes o cancelados).

IMPORTANTE
Para la reimputación del código de impuesto ""024 - Obra social"" deberá dirigirse a la dependencia de AFIP en la cual se encuentra inscripto, con el fin de que le indiquen el procedimiento a seguir.

Fuente: CIT AFIP";"Para reafectar pagos imputados erróneamente deberás hacerlo a través del servicio ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Debés tener en cuenta que:
- El importe a reafectar mantiene el valor de la fecha del pago original.
- No se podrán reafectar valores a los intereses cuando exista un saldo remanente de capital.
- Para evitar generar saldos a favor innecesarios, es conveniente aplicar el excedente en el siguiente orden:
1- Capital adeudado (Concepto 019)
2- Intereses resarcitorios (Concepto 051)
3- Intereses capitalizables (Concepto 052)

Para la reimputación de la Obra Social (Concepto 024) deberás dirigirte a la dependencia de AFIP que te corresponda.

Fuente: CIT AFIP"
Monotributo;CCMA - Cuenta corriente;¿Cómo reafectar pagos imputados erróneamente?;El pago erróneamente imputado, ¿cómo se puede reafectar?;"Para efectuar la reimputación en línea de saldos a favor (saldo acreedor) o pagos realizados erróneamente a períodos con saldos impagos (saldo deudor) deberá ingresar a través del servicio con clave fiscal ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Para conocer cómo utilizar el servicio, así como el procedimiento para reafectar aquellos pagos imputados erróneamente, ingrese aquí o bien, acceda a la ayuda en línea dentro del mismo (margen superior derecho).

Consideraciones
· El importe a reafectar mantendrá el valor de la fecha del pago original.
· Cuando en un período existan importes adeudados en concepto de capital e intereses, el sistema no permitirá imputar la reafectación a intereses mientras exista un saldo remanente de capital.
· A efectos de evitar generar saldos a favor innecesarios, en un período, es conveniente aplicar el importe excedente a reafectar en el siguiente orden:

1°) Capital adeudado (concepto 019). El sistema efectuará el recálculo de la deuda y de corresponder actualizará el monto correspondiente a los intereses.
2°) Intereses resarcitorios adeudados (concepto 051).
3°) Intereses capitalizables adeudados, en caso de corresponder (concepto 052).

· Cuando el destino de la reafectación se encuentre totalmente cancelado, el sistema no permitirá efectuar la transacción.
· Las reafectaciones que deseen realizarse para períodos anteriores al 07/2004, se efectuarán mediante la presentación del Formulario 399 y/o Formulario 206 (Multinota) establecido por la RG 1128/01, en la dependencia en la cual se encuentre inscripto.
· Aquellos contribuyentes que iniciaron un trámite ante la ANSES

Mediante el servicio con clave fiscal SICAM o hubieran adherido al Régimen de Regularización de Deudas Ley 24.476 o Ley 26.970, podrán efectuar las reafectaciones de pagos siempre que el período de origen y destino sean iguales o superiores a la fecha de inicio del trámite para contribuyentes con trámite iniciado ó el período de origen y destino sean iguales o superiores a 07/2004 para el caso de contribuyentes sin trámite iniciado que hubieran adherido a algunos de los planes mencionados (vigentes o cancelados).

IMPORTANTE
Para la reimputación del código de impuesto ""024 - Obra social"" deberá dirigirse a la dependencia de AFIP en la cual se encuentra inscripto, con el fin de que le indiquen el procedimiento a seguir.

Fuente: CIT AFIP";"Para reafectar pagos imputados erróneamente deberás hacerlo a través del servicio ""CCMA - Cuenta Corriente de Monotributistas y Autónomos"".

Debés tener en cuenta que:
- El importe a reafectar mantiene el valor de la fecha del pago original.
- No se podrán reafectar valores a los intereses cuando exista un saldo remanente de capital.
- Para evitar generar saldos a favor innecesarios, es conveniente aplicar el excedente en el siguiente orden:
1- Capital adeudado (Concepto 019)
2- Intereses resarcitorios (Concepto 051)
3- Intereses capitalizables (Concepto 052)

Para la reimputación de la Obra Social (Concepto 024) deberás dirigirte a la dependencia de AFIP que te corresponda.

Fuente: CIT AFIP"
Monotributo;CCMA - Cuenta corriente;¿A partir de qué período figura la información en el servicio CCMA?;"¿Desde qué fecha es la información que figura en el servicio CCMA?
¿Aparece toda la información en el servicio CCMA?";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿A partir de qué período figura la información en el servicio CCMA?;¿A partir de cuando figura la información en el servicio CCMA?;"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿A partir de qué período figura la información en el servicio CCMA?;¿Desde cuando está la información en el CCMA?;"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿A partir de qué período figura la información en el servicio CCMA?;¿A partir de qué fecha se puede encontrar información en el servicio CCMA?;"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿A partir de qué período figura la información en el servicio CCMA?;¿Desde qué período está la información en el CCMA?;"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿A partir de qué período figura la información en el servicio CCMA?;¿A partir de qué período encuentro información en el servicio CCMA?;"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06";"Figura en los períodos mensuales iniciados a partir del 1 de julio del 2004.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿Qué efectos producen las deudas que figuran en el sistema?;"¿Qué deudas figuran en el sitio web de AFIP?
¿Qué sucede si tengo deudas?
Si tengo deudas, ¿Las puedo ver reflejadas en la página de AFIP?";"El importe a favor de AFIP correspondiente a obligaciones devengadas y/o multas firmes, se considerarán conocidos por el contribuyente y habilitará al Organismo a exigir el pago.

Fuente: Art. 2 RG 1996/06";"Tus deudas, obligaciones devengadas y/o multas firmes se verán reflejadas en el sitio web de AFIP, y AFIP te podrá exigir su pago.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿Qué efectos producen las deudas que figuran en el sistema?;¿Qué efectos tienen las deudas de la AFIP?;"El importe a favor de AFIP correspondiente a obligaciones devengadas y/o multas firmes, se considerarán conocidos por el contribuyente y habilitará al Organismo a exigir el pago.

Fuente: Art. 2 RG 1996/06";"Tus deudas, obligaciones devengadas y/o multas firmes se verán reflejadas en el sitio web de AFIP, y AFIP te podrá exigir su pago.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿Qué efectos producen las deudas que figuran en el sistema?;¿Qué pasa si tengo deudas en el sistema?;"El importe a favor de AFIP correspondiente a obligaciones devengadas y/o multas firmes, se considerarán conocidos por el contribuyente y habilitará al Organismo a exigir el pago.

Fuente: Art. 2 RG 1996/06";"Tus deudas, obligaciones devengadas y/o multas firmes se verán reflejadas en el sitio web de AFIP, y AFIP te podrá exigir su pago.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿Qué efectos producen las deudas que figuran en el sistema?;¿En qué se derivan las deudas que aparecen en AFIP?;"El importe a favor de AFIP correspondiente a obligaciones devengadas y/o multas firmes, se considerarán conocidos por el contribuyente y habilitará al Organismo a exigir el pago.

Fuente: Art. 2 RG 1996/06";"Tus deudas, obligaciones devengadas y/o multas firmes se verán reflejadas en el sitio web de AFIP, y AFIP te podrá exigir su pago.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿Qué efectos producen las deudas que figuran en el sistema?;¿Qué consecuencias habrá si hay deudas en el sistema?;"El importe a favor de AFIP correspondiente a obligaciones devengadas y/o multas firmes, se considerarán conocidos por el contribuyente y habilitará al Organismo a exigir el pago.

Fuente: Art. 2 RG 1996/06";"Tus deudas, obligaciones devengadas y/o multas firmes se verán reflejadas en el sitio web de AFIP, y AFIP te podrá exigir su pago.

Fuente: Art. 2 RG 1996/06"
Monotributo;CCMA - Cuenta corriente;¿Qué efectos producen las deudas que figuran en el sistema?;Tengo deudas, ¿qué efecto va a producir?;"El importe a favor de AFIP correspondiente a obligaciones devengadas y/o multas firmes, se considerarán conocidos por el contribuyente y habilitará al Organismo a exigir el pago.

Fuente: Art. 2 RG 1996/06";"Tus deudas, obligaciones devengadas y/o multas firmes se verán reflejadas en el sitio web de AFIP, y AFIP te podrá exigir su pago.

Fuente: Art. 2 RG 1996/06"
